,Historical,Variance-Covariance,RiskMetrics,CCC-GARCH,Copula-GARCH Student,Copula-GARCH Gaussian,Copula-GARCH Plackett,Copula-GARCH Clayton,Copula-GARCH Rotated Clayton,Copula-GARCH SJC,Copula-GARCH Frank,Copula-GARCH Gumbel,Copula-GARCH Rotated Gumbel,Copula-MSM Student,Copula-MSM Gaussian
2015-04-28,-2.595543637242573,-2.270168432928128,-1.588342628383074,-1.558520581346624,-1.560519759093176,-1.5586242737219285,-1.5137175178832782,-1.5765554668738542,-1.3507798278736864,-1.5658693923126383,-1.459333753304023,-1.5242682257458129,-1.574078008154883,-1.829680154270233,-1.824176312453578
2015-04-29,-2.595543637242573,-2.2702025669831687,-1.5408189806087758,-1.4904667709048365,-1.492332802864794,-1.4905584380021537,-1.4473618484223003,-1.5077618254769154,-1.2912213021612229,-1.497509774875812,-1.395225830208069,-1.4575589803823334,-1.5053801522734491,-1.70955708626692,-1.7055118570905718
2015-04-30,-2.595543637242573,-2.271205002336137,-1.5210932260336476,-1.5044508594859138,-1.506275148374003,-1.5045403933906698,-1.4610789588772566,-1.5217764135794871,-1.304084557380072,-1.511447464981858,-1.409362386480182,-1.471401654481666,-1.5193896521680674,-1.7372128943320224,-1.733214002471131
2015-05-01,-2.595543637242573,-2.274576183114781,-1.6591748223708052,-1.85218107252995,-1.8542962860661183,-1.8522796385600009,-1.7995729329233998,-1.873077653496872,-1.609405974417354,-1.8607845016444216,-1.7590502605679803,-1.8121680317078448,-1.8701957777890688,-2.13118270024452,-2.124432996535853
2015-05-04,-2.595543637242573,-2.2749491747341883,-1.744900382125643,-1.9646272988957183,-1.966839875144156,-1.9647169979638093,-1.9086476193417723,-1.986811660293383,-1.70564771706676,-1.973639310942268,-1.8399616922851407,-1.922075575483966,-1.98375308208912,-2.3264169607541607,-2.320536556876672
2015-05-05,-2.595543637242573,-2.274743024377213,-1.6983169342513216,-1.8355490092665852,-1.8376070338518231,-1.8356196832647949,-1.783214751605533,-1.8562415136220651,-1.5933370907599638,-1.8438352284882715,-1.7161894359101697,-1.7958127740437315,-1.8533895346062568,-2.2282029552645333,-2.2221682323673004
2015-05-06,-2.595543637242573,-2.278162679653443,-1.8234527786472023,-2.1034482905513787,-2.1057739022549167,-2.103514730442528,-2.043627452686717,-2.1270413798586856,-1.826419340366641,-2.1129858240451127,-1.9715906979594071,-2.058075703943507,-2.1237839137225074,-2.4977918695573997,-2.4919886964305604
2015-05-07,-2.595543637242573,-2.278744223125255,-1.7842595145304865,-1.9967394218778207,-1.9989211153057784,-1.9967899332782515,-1.9397434072840856,-2.0191536533458487,-1.7332322115617285,-2.0057629722555896,-1.866731946538681,-1.9535866587331223,-2.016056312804178,-2.3454230620143983,-2.339631423724814
2015-05-08,-2.595543637242573,-2.278500428827126,-1.7488789213630742,-1.8822589522328708,-1.8843097705851768,-1.8822955377760893,-1.828570049365234,-1.9033597897702617,-1.6339636696699051,-1.8907180831392687,-1.7633713337052102,-1.8416247800212768,-1.9004480355549864,-2.258350783783336,-2.2522098198584137
2015-05-11,-2.595543637242573,-2.2788740208353087,-1.8394646333813096,-2.0290365902062724,-2.031210493770691,-2.029072240924453,-1.97073713880643,-2.051924867312765,-1.7587783112112712,-2.038235030584811,-1.8997579312539392,-1.984866244665206,-2.0487632530547324,-2.3692328490757637,-2.3635247721229664
2015-05-12,-2.595543637242573,-2.2795674292102177,-1.7948605297315974,-1.928919162879286,-1.9309845472739,-1.92894616589633,-1.8732157125475832,-1.9507323626073565,-1.671327572775693,-1.9376680118844944,-1.82985901816422,-1.8868025780170907,-1.9477171949400165,-2.312251764773728,-2.30633871640792
2015-05-13,-2.595543637242573,-2.278772194172898,-1.7498302515732105,-1.83064436880553,-1.8326775719519568,-1.8307062246118069,-1.7778116790958385,-1.8513398672088264,-1.58663357597343,-1.83883342031819,-1.7366222816749572,-1.790867614725384,-1.848486798420892,-2.28845116157265,-2.282586002137969
2015-05-14,-2.595543637242573,-2.2789063589808123,-1.6966763522387986,-1.7134459995833544,-1.7153667747511705,-1.713491204715063,-1.6640541620302671,-1.7328247372826298,-1.484828342352125,-1.721108660071048,-1.6042268639521962,-1.676194289287718,-1.7301547071718164,-2.0754562389124485,-2.068853778767945
2015-05-15,-2.595543637242573,-2.279136760819948,-1.786959145576687,-1.8692081783540968,-1.871302611293008,-1.869245334148172,-1.8156324239670456,-1.890230628830281,-1.6207853684749702,-1.8773163360891552,-1.7733277172737958,-1.828776544174865,-1.8873355949272044,-2.247794922515466,-2.2419449015658377
2015-05-18,-2.595543637242573,-2.277838967137237,-1.7325383882768055,-1.7468241972399725,-1.7487772879748638,-1.7468529462566311,-1.6966974286917542,-1.766498299551014,-1.5144360631434344,-1.7545139522411335,-1.657117702482761,-1.7089751957214532,-1.7637886767723068,-2.1426588633764934,-2.13645597286458
2015-05-19,-2.595543637242573,-2.277838547535182,-1.699208933663603,-1.6681163397983236,-1.6699652005308652,-1.6681346139961222,-1.6201678829530362,-1.686911046085116,-1.446372582506095,-1.675393033159135,-1.5630124312661136,-1.6319331902487004,-1.6843190785746438,-2.109334887355306,-2.1033226398934013
2015-05-20,-2.595543637242573,-2.2768521261144423,-1.6487481414834515,-1.580962711353337,-1.582739388386568,-1.580972138524294,-1.535579013140065,-1.598798917975789,-1.3706830217613646,-1.5878014546579453,-1.4804883662282249,-1.5466528647209123,-1.596337690248831,-1.943823324648116,-1.938431335383785
2015-05-21,-2.595543637242573,-2.273751251398999,-1.5986101116783864,-1.5038785561652783,-1.5055773975254774,-1.503884564249775,-1.4605706804082732,-1.5209033043942155,-1.303422807068179,-1.510504750227813,-1.4077716382001493,-1.4711516085258447,-1.5185528127244283,-1.7871304677171107,-1.782413991567935
2015-05-22,-2.595543637242573,-2.2733728691001622,-1.5595739893386673,-1.4418155173479132,-1.4434444870830838,-1.4418172073820397,-1.4002225393673997,-1.458168198136109,-1.24946024639394,-1.4480774678881556,-1.3502057356673265,-1.4103912247387702,-1.4559139421936362,-1.6881427101741078,-1.6844067898861894
2015-05-26,-2.595543637242573,-2.2688585124196248,-1.5137632309057945,-1.3960394374221068,-1.397617798073199,-1.3960568086084797,-1.355465626523373,-1.4119931047194296,-1.2087462200806194,-1.4021269551958422,-1.3063130153419535,-1.3653947197020555,-1.4097948345348148,-1.6117047639667337,-1.608491679959801
2015-05-27,-2.595543637242573,-2.271236527837884,-1.5905850663641987,-1.6593360596161566,-1.6611995678318472,-1.659347881812891,-1.6113215366443572,-1.6781914680732375,-1.4368841214082664,-1.6665199038889182,-1.5500408656561695,-1.6230455106106407,-1.6755929973080224,-1.99797210760758,-1.992371310360454
2015-05-28,-2.595543637242573,-2.270616466678895,-1.6833310018893357,-1.808819506429686,-1.8108048824680265,-1.808842084002892,-1.7568624096465082,-1.829238841300122,-1.5684990044952796,-1.8167462238989611,-1.6938867919172398,-1.769472088840548,-1.826424426958892,-2.218360581131261,-2.211523090077683
2015-05-29,-2.595543637242573,-2.2709448481847088,-1.6342202013109877,-1.7045007315950036,-1.7063630337407654,-1.7045127135239615,-1.655521231886434,-1.7237585334706456,-1.4778569619070552,-1.7118588309346694,-1.617309204938495,-1.6673719081198428,-1.7211012668925478,-2.074929159840225,-2.068136794373073
2015-06-01,-2.595543637242573,-2.272049086269577,-1.6199267192473972,-1.7065222467957588,-1.7083775875316156,-1.7065276388113708,-1.6573822512435092,-1.7257886431371643,-1.478778586630206,-1.7138159683989251,-1.6188226132180803,-1.6692976500430492,-1.7231302592323687,-2.0460349292363804,-2.040243803264286
2015-06-02,-2.595543637242573,-2.2682458817416182,-1.5760327936555487,-1.6088772018541468,-1.6106081575560072,-1.6088808974773283,-1.56247650815417,-1.6270903731252044,-1.3937767605874498,-1.6157916428364307,-1.5053313898974892,-1.573685449449672,-1.6245815749126058,-1.8860257596262733,-1.8807035060856463
2015-06-03,-2.595543637242573,-2.26710658892189,-1.5293898752118975,-1.5336103481681174,-1.5352536934553216,-1.53363136865017,-1.4893808312283343,-1.5510141857020987,-1.328669741715128,-1.5402645973283702,-1.4367687894919574,-1.5000788433093604,-1.5486290797243256,-1.7506244030936131,-1.7461624347380778
2015-06-04,-2.595543637242573,-2.2660457930735074,-1.4946038491809677,-1.4727670704868636,-1.4743311995361967,-1.4727761431329456,-1.4303314076925515,-1.489492847823322,-1.275745062892203,-1.479083962332024,-1.3797239971064934,-1.4404793964544105,-1.4871927299738252,-1.6721105337039053,-1.6685098280802098
2015-06-05,-2.595543637242573,-2.2672558179146187,-1.523929874621331,-1.605431963765994,-1.607158353944522,-1.6054327695435728,-1.5590827897643278,-1.6236730941805042,-1.389741572916458,-1.6124053704173615,-1.501943734257794,-1.5701866048247664,-1.621170380994925,-1.8847792407558024,-1.8794533601272576
2015-06-08,-2.595543637242573,-2.265669549783528,-1.4775503867641842,-1.5259432929659271,-1.5276663318429455,-1.5259275248814084,-1.481836083785906,-1.5432949535225609,-1.3208007920490503,-1.532429377658614,-1.4277183512200151,-1.4924810622899949,-1.5409101937947491,-1.7488742884001236,-1.744299131167559
2015-06-09,-2.595543637242573,-2.264701104673448,-1.5014180395744163,-1.6121649501340864,-1.61400401312954,-1.6122123501498464,-1.565593395088534,-1.6305221808597647,-1.396503658530378,-1.6191174819131522,-1.5093837466591016,-1.576934923668366,-1.6280032983375738,-1.88193089617844,-1.8766491101675684
2015-06-10,-2.595543637242573,-2.2644363869910498,-1.4560336622343015,-1.5322627073289343,-1.5341078279376177,-1.532359228710062,-1.488033990548476,-1.54976967690511,-1.327884356153923,-1.538844378842206,-1.4348297516695463,-1.4989514674895963,-1.5473792172590952,-1.739636063557484,-1.7360194824026147
2015-06-11,-2.595543637242573,-2.264986210591841,-1.573849468121109,-1.7357416201473743,-1.7378095589416325,-1.7358498391029291,-1.6856334271625806,-1.755539088720523,-1.503705015137743,-1.7432768694855396,-1.62371690596517,-1.697991026117904,-1.7528313068594263,-2.036887124105308,-2.031644356060949
2015-06-12,-2.595543637242573,-2.264866448500194,-1.5281127499401856,-1.637019537981511,-1.6389694663747698,-1.6371168925707165,-1.5897942922262085,-1.6556791872434564,-1.418003267737081,-1.6441490082562265,-1.5526565096069036,-1.6014190684014158,-1.6531275223313575,-1.8782048563071536,-1.8739247976903937
2015-06-15,-2.595543637242573,-2.266055132971612,-1.5286766167589565,-1.668807032942335,-1.670777031531917,-1.6688993899903832,-1.6206073877620475,-1.687818987391983,-1.4452731601078996,-1.676063448901889,-1.5827323465343308,-1.632471858938202,-1.6852158465619032,-1.9859537237120424,-1.980314899561166
2015-06-16,-2.595543637242573,-2.2669212510037635,-1.503285550797678,-1.635869714368575,-1.637795498092924,-1.6359568623910823,-1.5886038014100097,-1.6545157253382086,-1.4165853208736108,-1.6431253366352905,-1.5301153690945637,-1.6001970236738825,-1.65195742965435,-1.9239973763261653,-1.918574970289122
2015-06-17,-2.595543637242573,-2.2669029475424622,-1.4893026137716785,-1.596764481137652,-1.5986480828316092,-1.5968457144617745,-1.5506579646996448,-1.6149648245276986,-1.3825393471092915,-1.6038187201908043,-1.5142734387479693,-1.56193773387791,-1.6124693132438543,-1.7957694090089338,-1.7905108309040407
2015-06-18,-2.595543637242573,-2.266940981063811,-1.448031800620453,-1.519768052895295,-1.5215714320695797,-1.5198534398597925,-1.47586833067255,-1.5371336678280725,-1.3157142855548931,-1.5266066695960627,-1.4412544735269106,-1.4865547640756855,-1.5347528803491466,-1.7437206142312816,-1.7393546966795113
2015-06-19,-2.595543637242573,-2.266885001547048,-1.551798855741913,-1.690388103324766,-1.692385329928866,-1.6904845642058135,-1.6419847477350125,-1.709496120177826,-1.464857350565449,-1.6978004437409535,-1.603376301725471,-1.6537706526569318,-1.7068701715531498,-1.9426550988871083,-1.9368789511586293
2015-06-22,-2.595543637242573,-2.2675729253851453,-1.523575543013608,-1.6569023342601692,-1.6588425784219063,-1.656991127533238,-1.6092178981043967,-1.675675799170593,-1.4351662323519645,-1.664263200071167,-1.571418424621098,-1.6208752479762294,-1.6730928043320508,-1.9507883595588773,-1.945402046468284
2015-06-23,-2.595543637242573,-2.2667011648464954,-1.5248182397862982,-1.636462240362841,-1.638395383696957,-1.636556554651738,-1.5894148658307083,-1.6550029583861143,-1.4175048661296683,-1.64364222435094,-1.5519406933108246,-1.600946537349043,-1.6524551654020945,-1.861968242292871,-1.856575663212687
2015-06-24,-2.595543637242573,-2.2668132695278067,-1.4792776110151666,-1.552036320908547,-1.5538771843772563,-1.5521361330078738,-1.5073829649725858,-1.5696608999416894,-1.344220519384936,-1.5589689827340871,-1.4536395668597326,-1.5182877304228355,-1.567236910239891,-1.7898132613457374,-1.7854545558993522
2015-06-25,-2.595543637242573,-2.268222024319541,-1.4941918369257372,-1.623882461564073,-1.6258009969290048,-1.623980870730848,-1.577231659047902,-1.6422904944185317,-1.4064106642940544,-1.631218617080023,-1.540004848183014,-1.5885810868994643,-1.6397560895704058,-1.9040124846593365,-1.8990915285237773
2015-06-26,-2.595543637242573,-2.2687151815210806,-1.455591433399061,-1.5655497667264389,-1.5673964374613638,-1.5656397346112,-1.520512109715704,-1.583314479064322,-1.355631253423376,-1.5726748075471302,-1.4646746953147678,-1.5314520402077805,-1.5808654293711044,-1.7948994862724663,-1.7906085590228988
2015-06-29,-2.595543637242573,-2.269363913992487,-1.4237457020505713,-1.5360039939667134,-1.5378078776976984,-1.53609833545789,-1.491898784813847,-1.553425054576586,-1.3312406552826248,-1.5431301096678427,-1.4571594467945173,-1.502612299229051,-1.5510249882938063,-1.7543030837590428,-1.7506014561542342
2015-06-30,-2.595543637242573,-2.277067539915516,-1.891756313160508,-2.405937099014035,-2.408751725205186,-2.4060777979685533,-2.338102892475019,-2.432633601204798,-2.0887073737059945,-2.416920431336774,-2.2523880088908266,-2.3546405198592915,-2.4289371169797715,-2.622427270403149,-2.616866213417937
2015-07-01,-2.595543637242573,-2.276609331091563,-1.8495503653836165,-2.238688864756889,-2.241288120843484,-2.2388132124386373,-2.175339463270095,-2.263532707410186,-1.9433926951201903,-2.2489171353931288,-2.0974462758214787,-2.1908936884199,-2.260090770926798,-2.4938649449214805,-2.4881562173635503
2015-07-02,-2.595543637242573,-2.2764478664511154,-1.8263797648325504,-2.127117961275407,-2.1295658843922656,-2.127225109423996,-2.0666629611779768,-2.1507566684326767,-1.8458881653335049,-2.136912602525379,-1.9928573932724511,-2.08155658628999,-2.1474795884005387,-2.4269101159497524,-2.4209635049245226
2015-07-06,-2.595543637242573,-2.2764593643720312,-1.771012377628564,-1.983455303303596,-1.9857540489392385,-1.9835461934185783,-1.9272008189372825,-2.0054966944389903,-1.7210654509143686,-1.9926324416012309,-1.881813405318116,-1.9409602743437515,-2.002442878266152,-2.2959168360454014,-2.2901410734875616
2015-07-07,-2.595543637242573,-2.27706465315288,-1.7296898242689216,-1.891138092171306,-1.893322619306949,-1.891215562821175,-1.837424228791812,-1.912171901706205,-1.6406544329474066,-1.9000227351540104,-1.7718171527246949,-1.850537590939435,-1.9092543744239812,-2.1837801872601768,-2.178331486236031
2015-07-08,-2.595543637242573,-2.276674117925935,-1.689385644568635,-1.8086529040710908,-1.8107190883573807,-1.8087202485790328,-1.7569141645144035,-1.8288924592358684,-1.5680174594064638,-1.8174003751182808,-1.6890934075766333,-1.769546792729455,-1.8260792638714167,-2.0121506314618043,-2.0069415450785453
2015-07-09,-2.595543637242573,-2.281180327159812,-1.9102045011961573,-2.24026259353051,-2.242858013113814,-2.24034007204042,-2.176794985614045,-2.2651051050589928,-1.9436988906698915,-2.2512105846135064,-2.1006436530484884,-2.1922367537806062,-2.2616514297567964,-2.524030805104017,-2.518734520647348
2015-07-10,-2.595543637242573,-2.280569269343803,-1.857119520276254,-2.086592560647662,-2.0890455156489534,-2.086705096898604,-2.0274798209518203,-2.1098448357916864,-1.8099804401786943,-2.0963342198825035,-1.9527989130021297,-2.041745463113376,-2.106618930963984,-2.362547886301126,-2.3571590823723176
2015-07-13,-2.595543637242573,-2.280834118249924,-1.9630083233735125,-2.207930832347961,-2.2105279748748137,-2.2080430536656186,-2.1456253565345964,-2.2324219626881088,-1.9160294984757844,-2.2183631182513617,-2.0949441092489103,-2.1606694128320263,-2.229026988208102,-2.53369598774433,-2.5282024266139778
2015-07-14,-2.595543637242573,-2.281469474543575,-2.0388610401799494,-2.2709783824490386,-2.273634293035317,-2.2710926116775294,-2.2070543605099706,-2.296086664776121,-1.971547304135144,-2.2817664664780053,-2.155023390875743,-2.222483589439571,-2.2926046800404967,-2.589355215697692,-2.583811669914003
2015-07-15,-2.595543637242573,-2.281272297395087,-2.0014564943568427,-2.141239978266318,-2.1437458180234423,-2.1413359703749792,-2.0810570293404838,-2.1648327761449155,-1.8591215797113276,-2.1517486401236297,-2.0071607673675698,-2.0956088293089823,-2.161562531813073,-2.5071805807941288,-2.5015923210350977
2015-07-16,-2.595543637242573,-2.2811141709402807,-1.941240236330588,-1.9994585036665395,-2.001795888652949,-1.9995378113406117,-1.943192061091085,-2.021493323744725,-1.7359312692534488,-2.0096322672386315,-1.89716109507306,-1.9568156842762563,-2.018437836700376,-2.3933202387131605,-2.387696243968976
2015-07-17,-2.595543637242573,-2.281196262363324,-1.970673342419512,-2.016877381485725,-2.0192228095422933,-2.0169442104320576,-1.9603480842707397,-2.038996362508825,-1.7521031031676673,-2.027049722088704,-1.887370448288033,-1.9740108550852908,-2.035930629144219,-2.448486478611606,-2.4429492114922517
2015-07-20,-2.595543637242573,-2.281179838363537,-1.932441690598963,-1.9312026479744149,-1.933448808403358,-1.931255809688488,-1.877211714523898,-1.9523805585134557,-1.6789297657316655,-1.9411012316724832,-1.83332621138671,-1.8901993235783456,-1.9494373920714243,-2.3907403033768984,-2.384958874960944
2015-07-21,-2.595543637242573,-2.281191740520108,-1.8748644052234664,-1.8150041813965487,-1.8171589056212776,-1.8150535752469616,-1.7643887856728402,-1.8349136762626468,-1.5779984323612677,-1.824296634367492,-1.7030394053756246,-1.7765186679938036,-1.832147233720568,-2.218427108305328,-2.213091987865899
2015-07-22,-2.595543637242573,-2.281469466004359,-1.8266759291153989,-1.7479552321027958,-1.7500152173755377,-1.7479932533971798,-1.6989011230364104,-1.7672210568680258,-1.5184298561045393,-1.7568260430755496,-1.6589068571123045,-1.7106681430364925,-1.7645426505811903,-2.121043090994639,-2.11535905474385
2015-07-23,-2.595543637242573,-2.282328345403282,-1.791141033105102,-1.70985121545796,-1.7118335870654964,-1.7098833106065985,-1.662002718691856,-1.7286245193563945,-1.4865846354095018,-1.7186270449305885,-1.6036936625606868,-1.67349766838594,-1.7260116864972104,-2.074073132157052,-2.0687675745687915
2015-07-24,-2.595543637242573,-2.283322685080679,-1.7626801171969289,-1.6967417837760392,-1.698697772792317,-1.6967656043013577,-1.648964892344612,-1.7154688349093732,-1.4736200915170188,-1.705635273623766,-1.590795255657682,-1.6604240144466906,-1.7128610568511282,-2.05788323130748,-2.0523665161036755
2015-07-27,-2.595543637242573,-2.282838309369787,-1.8208172184023177,-1.870029016466897,-1.872212658330143,-1.8700648090728849,-1.8171753685432104,-1.8907581892316017,-1.6226516769481902,-1.879665389222273,-1.7525087189379411,-1.8298574576954043,-1.8878757211199184,-2.3228588727516533,-2.31740435334757
2015-07-28,-2.595543637242573,-2.283551059294753,-1.819320319372162,-1.8801629970096307,-1.8823261736709995,-1.8801874746165983,-1.8272097336396051,-1.9008836851861444,-1.6325145834028962,-1.889940538230914,-1.7618259575537818,-1.83993105934819,-1.8979975850387647,-2.338845062365515,-2.333308730783085
2015-07-29,-2.595543637242573,-2.283539639631431,-1.872631587451006,-1.9704861257510435,-1.9726704121388872,-1.9704993105793744,-1.914579568757598,-1.992272548584385,-1.7085112794677284,-1.980777271988952,-1.843436843733731,-1.9279535976952145,-1.9892303411677297,-2.4474508424650057,-2.442257620640967
2015-07-30,-2.595543637242573,-2.2834404131651325,-1.8459714243269036,-1.9007689899477536,-1.902838857626886,-1.9007731062810276,-1.8466254157444424,-1.9218368963974977,-1.6473630526353926,-1.9106288211972624,-1.7819559020329572,-1.8595828559699144,-1.918893878015031,-2.3818566637969507,-2.3767112428358783
2015-07-31,-2.595543637242573,-2.283345940478709,-1.7922915533491333,-1.7872065622653823,-1.7891454519360666,-1.787205514099538,-1.7360572564460377,-1.8070786792074824,-1.5486250216834725,-1.796537220057166,-1.6950734517733363,-1.7483515020672502,-1.8043022369386488,-2.1385482448246877,-2.1338822504542727
2015-08-03,-2.595543637242573,-2.283701772401192,-1.739004408122213,-1.693956201073112,-1.6957874576426386,-1.6939518804864089,-1.6453571959760986,-1.7128426156641263,-1.467463771712695,-1.702857686852056,-1.6065511148021216,-1.6570359767505791,-1.7102040206507672,-2.017602360119946,-2.0129521845431344
2015-08-04,-2.595543637242573,-2.284260336506405,-1.692723680265403,-1.6245735524320908,-1.626346843428296,-1.624570026555924,-1.5780234945679412,-1.6427237360884164,-1.407173304687258,-1.633145916628009,-1.521724158042943,-1.589136787885537,-1.6401918318264814,-1.915556515979001,-1.9108679113045663
2015-08-05,-2.595543637242573,-2.277625266574098,-1.6454633699315542,-1.558375062552335,-1.5600460650996062,-1.5584124939505375,-1.5136688805218448,-1.575838478169855,-1.349593764979077,-1.566356021110514,-1.477769246754392,-1.5244282357812258,-1.5734019301926216,-1.877242173919308,-1.8727846049741903
2015-08-06,-2.595543637242573,-2.2776033108356004,-1.6197000510727773,-1.522632669975956,-1.524284483975462,-1.522664987966942,-1.479055376510149,-1.5396706384989207,-1.319218176202276,-1.5304897315010788,-1.4226933943843107,-1.4895212104442552,-1.5372941739953236,-1.7603545480923537,-1.7563431647603742
2015-08-07,-2.595543637242573,-2.2788204184058096,-1.71462561367427,-1.7875735433290514,-1.7894235756165162,-1.787673992369585,-1.7374342513090402,-1.8071775679935107,-1.5553908373608498,-1.7956686769414958,-1.6800639417211227,-1.749642263621159,-1.8044645338375125,-2.001294318980588,-1.9961389530571805
2015-08-10,-2.595543637242573,-2.278971295266326,-1.6695839215372978,-1.708978404508177,-1.710777375522094,-1.709064605555449,-1.6609648376495156,-1.7277826863290937,-1.486165792232968,-1.7170816122502297,-1.622889093429503,-1.672581534010585,-1.7251809673126632,-1.998947677631454,-1.99428991149295
2015-08-11,-2.595543637242573,-2.2794416803809834,-1.7595864281724782,-1.8813004453250524,-1.883271180392397,-1.8813820691849863,-1.8276855336089424,-1.902315333597158,-1.6313107619867486,-1.890530108373564,-1.785165679539096,-1.8404804717490568,-1.899400565624508,-2.2948169293622747,-2.289790374930672
2015-08-12,-2.595543637242573,-2.282058027214605,-1.82172883182606,-2.0096536782227625,-2.0117598414270565,-2.0097276655302565,-1.9526846994931049,-2.03200397604888,-1.743576990650311,-2.019600816912697,-1.881429354635322,-1.966202154776753,-2.0289023856647885,-2.433563946610071,-2.428572369398444
2015-08-13,-2.595543637242573,-2.2821761030655163,-1.7676188299444802,-1.8762364637608435,-1.878241821200698,-1.876294538989877,-1.8231168619149825,-1.897131618948864,-1.62775659218978,-1.885305340828355,-1.780662074904721,-1.835626865522938,-1.894230713159591,-2.286686695928842,-2.2816216531343096
2015-08-14,-2.595543637242573,-2.28260428499315,-1.7165465591732936,-1.7718765700315415,-1.7737792859424586,-1.7719170670438826,-1.7216760103509972,-1.791639979198569,-1.5371188143635175,-1.7810797566762722,-1.66065095331904,-1.7334432665922852,-1.7888927243662702,-2.0547097354267736,-2.04950269666073
2015-08-17,-2.595543637242573,-2.2820337014337477,-1.67554766427405,-1.6876076989599025,-1.689419596142579,-1.6876316758652632,-1.6395718502162864,-1.7064920614098953,-1.4634408138443402,-1.696337661423373,-1.582016898356258,-1.6508516263863802,-1.7038678841950807,-1.9585156477825607,-1.9539990358314667
2015-08-18,-2.595543637242573,-2.281903782411714,-1.6712081426562142,-1.6692480560707057,-1.6710312002255452,-1.669258757127602,-1.6217203160819578,-1.6879106788373344,-1.4479715599239844,-1.6777919740745957,-1.5648323843210847,-1.632895667668423,-1.685318867968797,-1.9520020845031227,-1.9476100278983977
2015-08-19,-2.595543637242573,-2.282764089059381,-1.6404740598176115,-1.6351322214980912,-1.6368428527752548,-1.6351333775471453,-1.5885495698980825,-1.6533826635610755,-1.4191658812941956,-1.6430397711174702,-1.53334972247611,-1.599542946805807,-1.650844392705422,-1.895425244300336,-1.8914336135080567
2015-08-20,-2.595543637242573,-2.284419490624363,-1.6568079745520063,-1.7150642043947464,-1.7168573344095364,-1.7150581208008362,-1.6658519748062628,-1.73432581903178,-1.4866831781957648,-1.7241299038932536,-1.60746650144625,-1.6774528997012117,-1.7316489251780762,-2.020998624942321,-2.017118858360847
2015-08-21,-2.595543637242573,-2.292686869083776,-2.145824841133205,-2.63771761046912,-2.640356575158103,-2.6377074484442096,-2.5631539632478653,-2.6667370137313133,-2.291083828502221,-2.64983155101512,-2.478292234874208,-2.5809196960416085,-2.662698247195986,-2.779475717560521,-2.774047034613669
2015-08-24,-2.6202660008275656,-2.3079909314678675,-2.845859630682603,-3.8696933655737222,-3.873641066283661,-3.869685183245197,-3.760721871467713,-3.9120853467363697,-3.361919299843075,-3.8875169949829775,-3.628483422374882,-3.786825407053916,-3.9061799524762377,-3.627854779151957,-3.620531273597452
2015-08-25,-2.6634325796077496,-2.327832129639235,-3.5637680863022614,-5.062202787297608,-5.06744776284509,-5.062214117327994,-4.920417284727453,-5.1174771885004455,-4.401332715890584,-5.082956218962306,-4.748929674216581,-4.954497417062044,-5.109794667645766,-4.476059263302348,-4.466845828086088
2015-08-26,-2.6634325796077496,-2.3296177281287007,-3.493010846467212,-4.644303602721911,-4.649066511541223,-4.644322253864571,-4.513649025787172,-4.695143990106918,-4.037075485709768,-4.663450135692544,-4.411114254247572,-4.545205545336055,-4.68807376753092,-4.118661005179779,-4.109571357039973
2015-08-27,-2.6634325796077496,-2.3335978639939525,-4.079220505038792,-5.476284463682356,-5.482101385744866,-5.476446546497503,-5.322842884996178,-5.536438207410578,-4.761312598660804,-5.498383332019817,-5.139523640262968,-5.359677942004692,-5.528106030322873,-4.820236687077964,-4.808718198401852
2015-08-28,-2.6634325796077496,-2.335379346689482,-4.186865916558864,-5.323537869324449,-5.329331054086478,-5.323676406953485,-5.174796272591919,-5.382028398902187,-4.627980344398035,-5.345246122986189,-5.056564231191085,-5.21022735458192,-5.37391564281243,-4.8403512553633785,-4.82834655349904
2015-08-31,-2.6634325796077496,-2.335396414884535,-4.06079646296495,-4.748188070601641,-4.753381521634824,-4.748289271868696,-4.615565220163408,-4.800306950008191,-4.126848826694287,-4.767904648496192,-4.4551300618351535,-4.647131729748994,-4.793081746270009,-4.449044446364171,-4.438235892248054
2015-09-01,-2.6634325796077496,-2.3368008589916527,-3.9749721868929737,-4.343072198732499,-4.347884595773711,-4.343159577132444,-4.221870233307724,-4.390791175263071,-3.774599298874312,-4.361414351303793,-4.124361081814225,-4.250723706921264,-4.384166413107431,-4.20215411855532,-4.1913002132606
2015-09-02,-2.6844873196219936,-2.3488462368530145,-4.214392787990554,-4.781922184123935,-4.787323567358752,-4.782005829161264,-4.649228674673497,-4.83427616997391,-4.157252573238137,-4.801250553893016,-4.485917333673758,-4.680703051008886,-4.827020657876344,-4.594503938191824,-4.583556555516744
2015-09-03,-2.6844873196219936,-2.347176309591592,-4.260804934633232,-4.6487456660801865,-4.653914584391546,-4.648836770590092,-4.519363410056113,-4.699641016526246,-4.041233247856876,-4.667592896703093,-4.3619126512779385,-4.550197020347554,-4.692593989967377,-4.577223766531927,-4.5663033432665205
2015-09-04,-2.6844873196219936,-2.347490799415478,-4.131528553381321,-4.163568177664104,-4.168190201600595,-4.1636381508390565,-4.047523062179138,-4.20921061851509,-3.6190753315322906,-4.1804882740431255,-3.896229374136668,-4.075171024246439,-4.202885235826781,-4.271287546501492,-4.260348454555391
